Email;Tip;Kaynak;Tarih
info@expel.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@eskageridonusum.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe2@ersoplast.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@ertarkimya.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
mustafa@ersoplast.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@epasdokum.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
pazarlama@erlerboya.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
enjoymotorkimya@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
satinalma1@emsplastic.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@emsanelk.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
erkancaf@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
emirgubre@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@salendustri.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
altakva.ekmek01@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@elitasgrup.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
algankemal@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
infoekolboru@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
finans@dunyaeps.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@drktobacco.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@doganaygida.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@dkcav.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@doganmakinasan.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@interduskabin.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@dexcon.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
buro@dinckan.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@demiraglar.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@dunapack-dentas.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
denli.dipcik@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@dekaretekstil.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@deminsaatadana.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@dcttarim.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@davutpanel.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
cukurovatenekeofset@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
finans@davulcuboya.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@cukurovapolistren.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@cukurovabombe.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
cukurovacelikhasir@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@corukambalaj.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
fatmacicek@con-imex.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
erol.kuzu@cokyasar.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@cmamakine.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
umitelmacicegi@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
bilgi@chcinsaat.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@cen-ak.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@ctbelektrik.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@celiksantreyler.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@canadagreengate.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
iletisim@camsuplastik.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
caliskanlardokuma@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@burakinoks.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
kursat0109@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
bpspetrol@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
btd@btdtextile.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
borsen@borsenboru.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
bahadir@boler.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
senel.akkaya@bizimtoptan.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@bismakmekanik.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
9511efatura@bim.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@biraykimya.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
yatirimci@biliciyatirim.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
aylin@bilguntekstil.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
beyteksadana@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@bi-plast.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@besenplastik.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muratirkin01@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
bcntekstil@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@cubo.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
fabrika@basaksilo.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
basdoganhali@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@aytekdokuma.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
eminedag.aysanas@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
aypaks@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
tunc@atlastohum.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@atlantikplastik.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
atesatekstil@superonline.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
mert.kale@astronergy.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
aslankaya@aslankaya.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
aslanlarmetal@aslanlarmetal.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@aslanbas.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
velibozdag001@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
aslanpanelcitadana@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@vasso.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@artekkimya.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
cemix.turkiye@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
artek@artekcons.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@armacotton.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
ayhan@arseteks.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@arifogluiplik.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
ngplastik@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@aproaluminium.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
hatice.karadag@aresphe.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
anakur@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@anadoluantimon.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@altinbilya.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
narnakgida@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@anadoluakrilikelyaf.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
alsis@alsisgalvaniz.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@altekyapimarket.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
alset@alsetplastik.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@alphadokuma.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@alpermensucat.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@alpaslanyol.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@valdes.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
deniz@tortoise.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@alcsigara.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@alcayapi.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
adanaorganize@albaraturk.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
enver_celebi@alwazirgroup.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@akomermer.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
akmetal@akmetalltd.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
mustafayener@denizegzoz.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
ayse.aktan@akbank.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@ahsentobacco.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
controlsystem704@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@agrova.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@agrotimegubre.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
melisa.turkoz@agrocan.net;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@afmtrade.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
cuneytcenkseven@adya.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
agaoglumetalurji@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
berkan.berk@wild.de;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@adanusplastik.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@adanamensucat.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@adanadokum.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
ach@adanacelikhasir.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@adanasac.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
sonermatyar@yahoo.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
esracanersoy@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
organize@adanatasimacilik.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@adafergubre.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
export@abecotton.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@adaborplastik.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
fabrika@acnkimya.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@asenotomotiv.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
gokhan@4kplastik.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
aluminyum01@hotmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
bekir@polatnarenciye.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@betaenerji.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
menekse.caner@tr.sika.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
adanayonetim@ankutsan.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@barisenerji.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@palmiyedokuma.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
savas.yilmazay@hektas.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
sunatoktok@gmail.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
g.gocer@polisan.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@cey-tech.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
mustafa.akdogan@torosyem.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
ferhan.ortatepe@senpilic.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@meltemkimya.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
kemal.yasar@chryso.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@omnianisasta.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
bilalcingoz@sarten.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@cukurovasilo.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@ctn-group.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@bakirlar.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@beta.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
kula@kulayag.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
finans@eksoy.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
hakan@oguztekstil.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
sgultekin@bossa.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
h.hanbaba@cimsa.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
turkiye@adm.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
sefasahan@pilyem.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@esen.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
mahmutakata@guneycelik.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@ozlertarim.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@keas.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
halil.eren@mondigroup.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@ulusoytekstil.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
ergun.karateke@oyakbeton.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
u.kaya@zahit.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
iletisim@mazlumboru.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
tugbadikici@tatnisasta.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
merve.siler@netafim.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@abco.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@samsunmakina.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
sekreterya@beyazkagit.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
muhasebe@ofisyem.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
info@makinsantrailer.com.tr;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
ismail.abay@yurtbay.com;E-Posta;Firmalar - Adana Organize Sanayi Bölge Müdürlüğü;3/20/2026
